id,price
0,6.835985555555491
1,6.909307777777806
2,8.231596666666672
3,6.732736666666704
4,7.72030555555552
5,8.540070000000012
6,6.472968888888803
7,8.468133333333338
8,7.807855555555549
9,7.571108888888888
10,7.113148888888879
11,7.2260955555556
12,8.42230000000004
13,6.242209999999991
14,6.752354444444476
15,6.2993444444444116
16,7.834186666666618
17,8.33111333333332
18,9.311942222222212
19,6.537461111111161
20,7.731012222222201
21,6.3205244444444455
22,8.680306666666649
23,9.664982222222246
24,6.937750000000002
25,8.434263333333417
26,7.974700000000042
27,8.66363333333331
28,8.581209999999993
29,9.331806666666752
30,8.474662222222275
31,7.142544444444408
32,8.096624444444501
33,7.351122222222236
34,7.529155555555543
35,7.448479999999996
36,8.262213333333385
37,8.734965555555492
38,6.363201111111132
39,6.206175555555503
40,6.616577777777766
41,8.135497777777784
42,6.357555555555543
43,8.374500000000031
44,7.404964444444407
45,9.254165555555584
46,8.155494444444448
47,8.867835555555532
48,8.71104222222217
49,6.735796666666692
50,6.943063333333351
51,6.506297777777677
52,9.0221322222222
53,8.976162222222236
54,7.808641111111128
55,8.298193333333371
56,8.81924888888888
57,7.977280000000022
58,6.906288888888915
59,8.365140000000011
60,8.445163333333294
61,9.431796666666624
62,6.9665922222222
63,8.336389999999986
64,8.38698333333333
65,6.7025366666666315
66,7.35840777777783
67,9.209799999999946
68,7.575896666666654
69,9.6773733333333
70,8.865727777777739
71,6.796945555555572
72,7.803824444444473
73,6.4765522222222
74,9.283051111111112
75,8.919006666666723
76,7.596885555555543
77,6.409011111111158
78,9.28546333333336
79,7.4786255555554995
80,9.288746666666665
81,8.204226666666717
82,7.094595555555561
83,8.803583333333293
84,8.357687777777812
85,7.534161111111125
86,8.064366666666654
87,8.728412222222206
88,8.401136666666673
89,7.260025555555551
90,7.164723333333344
91,8.892128888888918
92,8.521893333333402
93,7.368784444444474
94,6.314704444444458
95,9.473879999999973
96,8.345477777777758
97,6.728377777777857
98,9.066393333333322
99,6.290380000000016
100,7.710994444444433
101,9.245776666666679
102,9.376117777777793
103,7.683193333333324
104,8.933009999999978
105,7.970825555555546
106,6.813465555555573
107,8.571914444444406
108,7.473747777777729
109,9.045963333333388
110,9.50481777777781
111,7.669042222222218
112,6.673270000000025
113,6.174108888888844
114,8.857465555555562
115,6.912495555555571
116,8.009619999999957
117,7.268277777777798
118,6.1116
119,8.410192222222223
120,7.549724444444464
121,8.915116666666727
122,8.809553333333303
123,6.817444444444426
124,7.0742455555555495
125,8.96821555555557
126,6.543841111111115
127,8.530202222222231
128,7.605246666666648
129,8.683832222222248
130,8.204721111111128
131,8.913431111111132
132,8.062333333333305
133,9.592247777777807
134,6.839721111111093
135,9.057034444444442
136,7.250824444444495
137,8.85325555555554
138,6.8185688888889375
139,6.090289999999968
140,9.511951111111046
141,8.460827777777842
142,6.791301111111138
143,8.092505555555508
144,8.373746666666637
145,9.108895555555558
146,7.803247777777764
147,6.795106666666666
148,7.524483333333352
149,7.80073777777779
150,7.73061666666666
151,6.939773333333299
152,7.507814444444472
153,7.551778888888914
154,7.988230000000004
155,7.29469444444446
156,9.451445555555505
157,8.359791111111099
158,6.567331111111153
159,8.089133333333315
160,7.764198888888916
161,8.361127777777812
162,8.909678888888813
163,7.062515555555545
164,6.500483333333337
165,7.395122222222236
166,8.817719999999946
167,7.93416222222227
168,6.400087777777783
169,6.892094444444441
170,7.6630233333333155
171,8.619993333333325
172,8.065115555555634
173,8.597620000000001
174,7.6610622222222196
175,6.927681111111069
176,6.644127777777772
177,8.06329888888885
178,6.6543888888888505
179,7.2267255555555465
180,8.709605555555608
181,7.682218888888881
182,7.4122155555556155
183,7.389113333333297
184,6.974523333333368
185,6.309095555555542
186,9.276231111111144
187,7.85426111111115
188,7.200254444444493
189,6.630707777777755
190,6.004396666666671
191,6.57013
192,7.142771111111095
193,6.898416666666647
194,7.0660288888889236
195,8.429016666666648
196,8.567562222222197
197,8.14798555555556
198,7.178125555555506
199,6.59572000000005
200,6.628892222222224
201,8.737547777777698
202,6.003506666666683
203,6.510857777777677
204,6.443197777777829
205,8.849937777777823
206,9.608144444444441
207,7.53021000000003
208,9.161872222222172
209,7.179613333333417
210,7.907986666666693
211,6.416182222222249
212,8.372471111111103
213,6.241792222222254
214,6.614516666666679
215,6.987613333333354
216,6.506246666666782
217,6.776648888888865
218,9.351397777777816
219,8.430708888888928
220,6.776148888888989
221,9.258630000000068
222,7.706003333333341
223,6.657375555555546
224,9.091865555555545
225,8.428174444444434
226,8.642875555555552
227,8.379657777777803
228,8.453358888888896
229,8.40726000000006
230,9.213611111111117
231,7.516069999999999
232,7.832113333333303
233,8.071075555555531
234,7.0835288888888845
235,7.597371111111112
236,6.721415555555558
237,6.808940000000053
238,6.293906666666688
239,8.46201555555554
240,7.980063333333369
241,6.441406666666677
242,9.562707777777788
243,8.100087777777743
244,7.509213333333336
245,7.514184444444481
246,6.719921111111111
247,7.07844666666666
248,7.965474444444463
249,7.224138888888923
250,8.416172222222208
251,8.184375555555597
252,6.771967777777745
253,8.665080000000007
254,9.720588888888875
255,7.7077144444444325
256,7.564357777777808
257,8.161786666666652
258,7.93981888888883
259,7.131104444444413
260,8.667618888888871
261,6.053839999999975
262,8.281442222222255
263,7.63856444444443
264,6.73132
265,9.575544444444446
266,6.471434444444395
267,6.666463333333357
268,6.3120333333333525
269,9.134401111111083
270,8.670844444444434
271,6.1746822222222395
272,7.451791111111039
273,8.012087777777817
274,6.180724444444421
275,8.998013333333317
276,8.284788888888881
277,8.560098888888959
278,7.840015555555573
279,9.269554444444415
280,8.420462222222207
281,8.888296666666697
282,7.782088888888892
283,6.7575411111111165
284,8.958433333333348
285,8.497541111111065
286,7.430228888888908
287,8.655444444444448
288,6.405288888888903
289,6.1055600000000325
290,9.0292466666667
291,8.570438888888903
292,8.071546666666633
293,8.868052222222188
294,8.129850000000006
295,7.496037777777733
296,7.436410000000014
297,8.643189999999965
298,9.153962222222226
299,9.192152222222273
300,8.643042222222194
301,8.792584444444444
302,5.965330000000015
303,6.807074444444453
304,7.847465555555572
305,9.669575555555545
306,6.971070000000005
307,9.4914444444445
308,7.781645555555605
309,6.730662222222212
310,8.643003333333269
311,7.618547777777807
312,6.566094444444457
313,7.797060000000051
314,9.36692999999999
315,6.19712555555552
316,6.196098888888907
317,8.559951111111085
318,6.434897777777783
319,8.337553333333357
320,8.767927777777723
321,7.925519999999996
322,8.884962222222251
323,7.028078888888868
324,7.307626666666717
325,8.716168888888921
326,8.363544444444441
327,7.349279999999993
328,7.840121111111161
329,9.244348888888892
330,8.4311466666667
331,6.710789999999985
332,8.865574444444468
333,6.109846666666639
334,9.738434444444426
335,6.091227777777782
336,6.432064444444478
337,7.8052955555555235
338,8.359618888888964
339,9.175931111111078
340,7.084557777777789
341,6.5731055555555535
342,7.261975555555632
343,8.231471111111134
344,9.662709999999986
345,6.517467777777699
346,6.0709522222221795
347,7.356777777777762
348,6.5764466666667065
349,6.4065966666667595
350,6.147031111111082
351,9.592891111111056
352,7.16579555555557
353,6.792587777777816
354,7.175087777777758
355,8.22164111111107
356,6.158685555555519
357,7.103718888888908
358,6.169494444444453
359,6.7333111111111
360,8.197908888888952
361,8.344510000000003
362,6.589586666666695
363,6.353285555555505
364,6.975836666666714
365,8.608055555555538
366,9.578501111111086
367,8.433120000000073
368,7.900917777777759
369,7.7307577777778
370,9.306597777777766
371,8.833084444444424
372,8.586141111111091
373,7.247682222222215
374,7.543602222222168
375,8.038082222222167
376,6.590930000000056
377,8.738348888888956
378,7.8176122222222615
379,6.863174444444481
380,9.619776666666695
381,8.236224444444517
382,8.53141555555551
383,6.849907777777768
384,7.324127777777821
385,6.893777777777782
386,6.598773333333349
387,7.978558888888858
388,8.57228555555556
389,8.553172222222289
390,8.68342333333328
391,6.785999999999983
392,8.558041111111086
393,8.695297777777721
394,9.319042222222278
395,8.918773333333249
396,9.668044444444437
397,6.723337777777812
398,9.109938888888856
399,7.687067777777753
400,7.574924444444443
401,9.160567777777828
402,6.789695555555548
403,7.804436666666728
404,8.416424444444461
405,8.221833333333334
406,9.41530777777778
407,9.636556666666664
408,7.195682222222243
409,6.720966666666738
410,9.68378555555556
411,9.661853333333326
412,8.104643333333339
413,8.74557888888886
414,7.675842222222225
415,8.32114666666668
416,8.593724444444373
417,8.064244444444464
418,8.475317777777809
419,8.58779111111111
420,9.19820333333329
421,7.807436666666683
422,6.590003333333344
423,6.212102222222225
424,6.393238888888865
425,9.696988888888898
426,9.291399999999976
427,9.62664333333331
428,6.6129466666666765
429,7.815137777777795
430,6.619216666666708
431,7.590064444444441
432,8.302804444444508
433,9.194493333333341
434,8.856057777777758
435,6.656444444444448
436,6.659501111111105
437,6.936032222222173
438,6.708299999999991
439,6.981641111111126
440,7.597185555555533
441,7.505115555555545
442,8.918037777777787
443,9.249064444444448
444,8.893568888888815
445,6.3755666666666615
446,6.399476666666684
447,6.984181111111093
448,7.451928888888891
449,6.091458888888882
450,7.29658999999997
451,6.766364444444399
452,8.807926666666686
453,6.81887000000001
454,5.9859277777778015
455,8.44659333333332
456,6.745876666666668
457,8.635872222222282
458,8.43791333333334
459,7.817956666666725
460,8.769580000000047
461,8.671353333333347
462,9.651565555555589
463,6.6702388888889175
464,8.451423333333375
465,6.925246666666654
466,6.7721188888889
467,6.701732222222263
468,8.011813333333372
469,9.393244444444479
470,8.845513333333331
471,9.148724444444378
472,8.927217777777777
473,9.67896999999997
474,8.406092222222272
475,6.5964833333332855
476,7.2546466666667
477,7.937762222222214
478,8.633984444444453
479,8.995446666666643
480,9.665474444444454
481,6.741140000000045
482,8.266183333333304
483,7.770504444444454
484,8.584768888888943
485,8.396747777777803
486,6.281493333333351
487,6.828035555555538
488,6.413958888888902
489,9.172878888888858
490,8.618806666666602
491,6.814692222222249
492,6.878255555555571
493,8.262380000000014
494,7.903381111111082
495,7.916738888888895
496,9.237169999999972
497,8.678081111111146
498,6.348027777777835
499,7.834580000000049
500,9.21679
